id	title	name	publication_date	body	new_title
470322	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	In the very beginning, my deceased wife worked when we had children, my present wife has worked all of the way through raising our children. The fact of the matter is the situation is one that I don't know what has happened. I wrote the violence against women act. Lily Ledbetter I was deeply involved in making sure their the equal pay amendments. I was deeply involved on all of these things.	Democratic Presidential Debate - July 31 | CNN
470323	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	I came up with the it's on us proposal to see to it that women were treated more decently on college campuses. You came to Syracuse University with me and said it was wonderful. I am passionate about the concern, making sure women are treated equally. I don't know what's happened except that you are now running for president.	Democratic Presidential Debate - July 31 | CNN
470324	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	So--	Democratic Presidential Debate - July 31 | CNN
470325	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	I never believed it.	Democratic Presidential Debate - July 31 | CNN
470326	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-07-31	Well, I just--listen, I mean now talk about running for president and you change your position on the Hyde amendment vice president where you made a decision for years to withhold resources to poor women to have access to reproductive health care and including women who were the victims of rape and incest do you now say that you have a devolved, and you regret that because you have only sent you have been running for President this time said that you in some way would take that back, or you didn't agree with the decision that you made over many, many years and this--	Democratic Presidential Debate - July 31 | CNN
470327	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	(INAUDIBLE)	Democratic Presidential Debate - July 31 | CNN
470328	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-07-31	--directly impacted so many women in our country, and I personally prosecuted rape cases and child molestation cases. And the experience that those women have, those children have and that they would then be denied the resources--	Democratic Presidential Debate - July 31 | CNN
470329	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-07-31	I think is--is unacceptable.	Democratic Presidential Debate - July 31 | CNN
470330	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	The fact is that the senator knows that's not my position. Everybody on this stage has been in the Congress, and the Senate or the House has voted for the Hyde amendment at some point. The Hyde amendment in the past was available because there was other access for those kinds of services provided privately. But once I wrote the legislation making sure that every single woman would, in fact, be--have an opportunity to have healthcare paid for by the federal government, everyone, but that could no longer stand. I support a woman's right to choose. I support--it is a constitutional right. I have supported it. I will continue to support it, and I will, in fact, move as president to see to that the Congress legislates that that is the law as well.	Democratic Presidential Debate - July 31 | CNN
470331	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-07-31	Well, why does it take you so long to change your position on the Hyde amendment? Why did it take so long until you were running for President to change your position on the Hyde amendment?	Democratic Presidential Debate - July 31 | CNN
470332	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	Because there was not full federal funding for all reproductive services prior to this point.	Democratic Presidential Debate - July 31 | CNN
470333	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-07-31	Okay.	Democratic Presidential Debate - July 31 | CNN
470334	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-07-31	Well, first of all, I want to say very clearly that I will not do foreign policy by tweet as Donald Trump seems to do all of the time.	Democratic Presidential Debate - July 31 | CNN
470335	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-07-31	A guy that literally tweets out that we are pulling our troops out before his generals even know what about it is creating a dangerous situation for our troops in places like Afghanistan. And so I will bring our troops home, and I will bring them home as quickly as possible. But I will not set during a campaign an artificial deadline. I will make sure we do it; we do it expeditiously, we do it safely to not create a vacuum that is ultimately going to destabilize the Middle East and perhaps create the environment for terrorism and for extremism to threaten our nation.	Democratic Presidential Debate - July 31 | CNN
470336	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-07-31	This is real in a way that is very difficult to convey in words. I was deployed to Iraq in 2005 during the height of the war where I served in a field medical unit where every single day, I saw the high cost of war. Just this past week, two more of our soldiers were killed in Afghanistan. My cousin is deployed to Afghanistan right now. Nearly 300 of our Hawaii National Guard soldiers are deployed to Afghanistan, 14,000 servicemembers are deployed there. This is not about arbitrary deadlines; this is about leadership. The leadership I will bring to do the right thing, to bring our troops home within the first year in office because they shouldn't have been there this long.	Democratic Presidential Debate - July 31 | CNN
470337	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-07-31	For too long we have had leaders who have been arbitrating foreign policy from ivory towers in Washington without any idea about the cost and the consequence, the toll that it takes on our servicemembers, on our--on their families. We have to do the right thing. End these wasteful regime change wars and bring our troops home.	Democratic Presidential Debate - July 31 | CNN
470338	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Andrew Yang	2019-07-31	I would move to de-escalate tensions in Iran because they are responding to the fact that we pulled out of this agreement and it wasn't just us and Iran, there were many other world powers that were part of that multilateral agreement. We would have to try and reenter that agreement, renegotiate the timelines because the timelines now don't make as much sense.	Democratic Presidential Debate - July 31 | CNN
470339	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Andrew Yang	2019-07-31	But I have signed a pledge to end the forever wars. Right now, our strength the broad reflects our strength at home. What has happened, really? We have fallen apart at home, so we elected Donald Trump, and now we have this erratic and unpredictable relationship with even our long-standing partners and allies. What we have to do is we have to start investing those resources to solve the problems right here at home. We spend trillions of dollars and lost thousands of American lives in conflicts that had unclear benefits. We have been in a constant state of war for 18 years. This is not what the American people want. I would bring the troops home, I would de-escalate tensions with Iran, and I would start investing our resources in our own communities.	Democratic Presidential Debate - July 31 | CNN
470340	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	I did make a bad judgment trusting the president saying he was only doing this to get inspectors and getting the U.N. to agree to put inspectors in. From the moment Shock and Awe started from that moment I was opposed to the effort and I was outspoken as much as anyone at all in the congress and administration.	Democratic Presidential Debate - July 31 | CNN
470341	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	Secondly, I was asked by the president in the first meeting we had on Iraq he turned and said Joe, get our combat troops out in front of the entire National Security chain. One of the proudest moments of my life was to stand there and offer our (INAUDIBLE) and tell everyone that we're coming--all our combat troops are coming home. I oppose the surge in Afghanistan. This is long overdue. We should not in fact, gone in Afghanistan.	Democratic Presidential Debate - July 31 | CNN
470342	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-07-31	We were all lied to. This is the betrayal. This is the betrayal to the American people. To me, to my fellow service members. We were all lied to. Told that Saddam Hussein had weapons of mass destruction is working with al-Qaeda and that this posed a threat to the American people. I enlisted after 9/11 to protect our country. To go after those who attacked us on that fateful day. Who took the lives of thousands of Americans? The--the problem is that this current president is continuing to betray us. We are supposed to be going after al-Qaeda. But over years now not only have we not gone after al-Qaeda, who is stronger today than they were in 9/11.	Democratic Presidential Debate - July 31 | CNN
470343	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-07-31	Our President is supporting al-Qaeda.	Democratic Presidential Debate - July 31 | CNN
470344	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bill de Blasio	2019-07-31	You didn't talk about Iran. We are going to march to war in Iran right now and we blew by it.	Democratic Presidential Debate - July 31 | CNN
470345	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bill de Blasio	2019-07-31	But we have to stop this (INAUDIBLE) to war in Iran.	Democratic Presidential Debate - July 31 | CNN
470346	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-07-31	I would never direct the Department of Justice to do whatever it believes it should do. Listen, we all watched the his testimony. I read the report. There are 10 clear incidents of obstruction of justice by this president and he needs to be held accountable. I've seen people go to prison--go to prison for far less. And the reality of it is that we have a person in the White House right now who has been shielded by a memo in the United States Department of Justice who says the sitting president cannot be indicted. I believe the American people are right there should be consequence and accountability for everyone and no one is above the law including the president of the United States.	Democratic Presidential Debate - July 31 | CNN
470347	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-07-31	My response is exactly that. I've read the report. I've read the redacted versions of there report. We have something that is astonishing going on in the United States of America. We have a president that is not acting like a leader of the free world. He is acting like an authoritarian against the actual constitution that he swore an oath to uphold. And so, this is a difference with a lot of us on this debate stage.	Democratic Presidential Debate - July 31 | CNN
470348	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-07-31	I believe that we in the United States congress should start impeachment proceedings immediately.	Democratic Presidential Debate - July 31 | CNN
470349	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-07-31	And I tell you this, Debbie Stabana(PH) has now joined my call for starting impeachment proceedings because he is now stonewalling congress. Not allowing to subjecting themselves to the checks and balances. He swore an oath to uphold the constitution. The politics of this be damned. When we look back in history at what happened when the president of the United States started acting more like an authoritarian leader than the leader of the free world the question is is what will we have done? And I believe that congress should do its job.	Democratic Presidential Debate - July 31 | CNN
470350	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-07-31	Well, I agree. I was the first of the candidates to call on congress to begin impeachment proceedings. There are 10 different instances that Robert Mueller has pointed out where this president either obstructed justice or attempted to obstruct justice. And I believe that they should go forward with impeachment proceedings. As to the question of what my Department of Justice might do. I believe with those that say the president should not direct attorney general specifically to prosecute or not prosecute.	Democratic Presidential Debate - July 31 | CNN
470351	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-07-31	However, I believe that the evidence is plain and clear and that if it gets that far that you are likely to see a prosecution of Donald Trump.	Democratic Presidential Debate - July 31 | CNN
470352	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bill de Blasio	2019-07-31	I think it's obvious at this point in our history that the president has committed the crimes worth of impeachment. That I want to caution my fellow democrats while we move when every way we can for impeachment we have to remember at the same time the American people are out there looking for us to do something for them in their lives. And what they see when they turn on the TV or go online is just talk about impeachment.	Democratic Presidential Debate - July 31 | CNN
470353	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bill de Blasio	2019-07-31	We need more talk about working people and their lives. For example, are we really ready--and I ask people on this stage this question-- are we ready to make sure that the wealthy pay their fair share in taxes? That's something every American wants to know about. That's something they want answers to right now. So yeah, move to impeachment but don't forget to do the people's business and stand up for working people because that's how we are actually going to beat Donald Trump. The best impeachment is beating him in the election of 2020.	Democratic Presidential Debate - July 31 | CNN
470354	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-07-31	Let me first say that I really do believe that we can walk and chew gum at the same time. All of us have a vision for the future of the country that we are articulating to the American people. We continue to do that. We have an election coming up. At the same time senator I think that too many folks in the senate and in the congress have been spooked by 1998. I think that the times are different. In fact, I think that folks are making a mistake by not pursing impeachment. The Mueller report clearly details that he deserves it and what is going to happen in the fall of next year of 2020 if they don't impeach him is he is going to say you see--you see the democrats didn't go after me on impeachment and you know why? Because I didn't do anything wrong.	Democratic Presidential Debate - July 31 | CNN
470355	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-07-31	These folks that always investigate me, they are always trying to go after me--when it came down to it they didn't go after me because I didn't do anything wrong. Conversely, if Mitch McConnell is the one that lets him off the hook we are going to be able to say sure, they impeached--	Democratic Presidential Debate - July 31 | CNN
470356	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-07-31	Let him off the hook.	Democratic Presidential Debate - July 31 | CNN
470357	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-07-31	--Well, my brother can. He is here tonight.	Democratic Presidential Debate - July 31 | CNN
470358	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bill de Blasio	2019-07-31	Thank you. For the last three years, we've watched Donald Trump pit working people against each other, black versus white, citizen versus immigrant, and why? So that the wealthy and the powerful he represents can hold the American dream hostage from everyone else. We can't let them get away with it. If we're going to beat Donald Trump, this has to be a party that stands for something. This has to be the party of labor unions. This has to be the party of universal healthcare. This has to be the party that's not afraid to say out loud we're going to tax the hell out of the wealthy.	Democratic Presidential Debate - July 31 | CNN
470359	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bill de Blasio	2019-07-31	And when we do that, Donald Trump, right on cue, will call us socialist. Well, here's what I'll say to him. Donald, you are the real socialist. The problem is, it's socialism for the rich. We here in this country, we don't have to take it anymore. We can fight back. If you agree that we can stand up to Donald Trump and we can stand up to the wealthy, then go to taxthehell.com and join us so we can build a country--	Democratic Presidential Debate - July 31 | CNN
470360	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bill de Blasio	2019-07-31	That puts working people first.	Democratic Presidential Debate - July 31 | CNN
470361	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-07-31	Thank you. You know, Donald Trump and warmongering politicians in Washington have failed us. They continue to escalate tensions with other nuclear arm countries, like Russia and China and North Korea, starting a new Cold War, pushing us closer and closer to the brink of nuclear catastrophe. Now, as we stand here tonight, there are thousands of nuclear missiles pointed at us. And if we were to get an attack right here tonight, we would 30 minutes--30 minutes before we were hit and you would receive an alert like the one we received in Hawaii last year that would say, incoming missile, seek immediate shelter, this is not a drill. Seek immediate shelter. This is not a drill.	Democratic Presidential Debate - July 31 | CNN
470362	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-07-31	And you would see, as we did, as my loved ones in Hawaii did, there is no shelter. This is the warmonger's hoax. There is no shelter. It's all a lie.	Democratic Presidential Debate - July 31 | CNN
470363	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-07-31	As president, I will end this insanity because it doesn't have to be this way. I will end these wasteful regime change wars, work to end this new Cold War through the use of diplomacy to deescalate these tensions. And take the trillions of dollars that we've been wasting on these wars and on these weapons and redirect those resources into serving the needs of our people right here at home. Things like Healthcare for All, making sure everyone in this country has clean water to drink and clean air to breathe, investing in education, investing in our infrastructure.	Democratic Presidential Debate - July 31 | CNN
470364	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-07-31	The needs are great. As your president, I will put your interest above all else.	Democratic Presidential Debate - July 31 | CNN
470365	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Andrew Yang	2019-07-31	You know what the talking heads couldn't stop talking about after the last debate? It's not the fact that I'm somehow number four on this stage in polling. It was the fact that I wasn't wearing a tie. Instead of talking about automation and our future, including the fact that we automated away 4 million manufacturing jobs, hundreds of thousands right here in Michigan, we're up here with makeup on our faces and our rehearsed attack lines, playing roles in this reality TV show. It's one reason why we elected a reality TV star as our president.	Democratic Presidential Debate - July 31 | CNN
470366	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Andrew Yang	2019-07-31	We need to be laser focused on solving the real challenges of today. Like the fact that the most common job--jobs in America may not exist in a decade or that most Americans cannot pay their bills. My flagship proposal, the freedom dividend, would put $1000 a month into the hands of every American adult, be a game changer for millions of American families. If you care more about your family and your kids than my neckwear, enter your zip code at yang2020.com and see what $1000 a month would mean to your community. I have done the math. It's not left, it's not right, it's forward, and that's how we are going to beat Donald Trump in 2020.	Democratic Presidential Debate - July 31 | CNN
470367	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-07-31	Thank you. First, I just want to give a lot of thanks to the city of Detroit. They are hosting us today, and one of the reasons I respect the city is because it has the kind of defiant love that I find in many American cities, including the city of Newark. And Detroit is turning around, and Newark is turning around because we let no one divide us, no one demeanor degrade us or underestimate our worth. We pulled together and fought for common purpose and common cause. That's the history of this city. My mom is sitting there who was born in the city of Detroit, born to a guy--	Democratic Presidential Debate - July 31 | CNN
470368	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-07-31	Who was a UAW worker. My grandfather who pulled his family out of poverty and oppression. My grandmother joined him. She was really entrepreneurial, opened a pool hall and a laundromat right here in the city. That is the American dream. And so many of us have stories like that, but the dream of this country is under threat right now. Well, my mom's a generation, 80, 95% of baby boomers did better than their parents. It's now just a coin toss for millennials. We have a real crises--crises in our country, and the crises is Donald Trump, but not only Donald Trump.	Democratic Presidential Debate - July 31 | CNN
470369	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-07-31	I have a frustration that sometimes people are saying the only thing they want is to beat Donald Trump. Well, that is the floor and not the ceiling. The way we beat Donald Trump is not just focusing on him, he wants to take all the oxygen out of the room, it’s when we start focusing on each other and understanding that our common bonds and our common purpose to address our common pain is what has saved us before, it's going it's what's going to save us now. That is the kind of leader that I am going to be as president of the United States, not just uniting the Democratic Party, but making sure that we put more indivisible back into this one nation under God. And if you believe, like I do, please go to corybooker.com and join the mission.	Democratic Presidential Debate - July 31 | CNN
470370	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-07-31	So in my background as Attorney General of California, I took on the big banks who preyed on the homeowners, many of whom lost their homes and will never be able to buy another. I've taken on the for-profit colleges who preyed on students, put them out of business. I've preyed on transnational criminal organizations that have preyed on women and children, and I will tell you we have a predator living in the White House.	Democratic Presidential Debate - July 31 | CNN
470371	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-07-31	And I’m going to tell you something. Donald Trump has predatory nature and predatory instincts. And the thing about predators is this, by their very nature, they prey on people they perceive to be weak. They prey on people they perceive to be vulnerable. They prey on people who are in need of help, often desperate for help. And predators are cowards.	Democratic Presidential Debate - July 31 | CNN
470372	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-07-31	What we need is someone who is going to be on that debate stage with Donald Trump and defeat him by being able to prosecute the case against four more years. And let me tell you, we've got a long rap sheet. We’re looking at someone who passed the tax bill benefiting the top 1% and the biggest corporations in this country when he said he would help working families. We've got a person who has put babies in cages and separated children from their parents. We have someone who passed a so-called trade policy that was trade policy by tweet and has resulted in a tax on American families. So we must defeat him and then, in turning the page, write the next chapter for our country. And that has to be written in a way that recognizes what wakes people up at 3:00 in the morning. And that is my agenda, the 3:00 a.m. agenda that is focused on getting folks the jobs they need, getting their children the education they need, making sure they have the healthcare they need in the future they deserve. So please join me at kamalaharris.org, and I think you for your time.	Democratic Presidential Debate - July 31 | CNN
470373	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	Thank you. Thank you very much.	Democratic Presidential Debate - July 31 | CNN
470374	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	Thank you, Mr. Mayor, for Detroit hosting this. Look, I have said it many times, and I think everyone agrees with this. We are in a battle for the soul of America. This is the most consequential election in the one of you no matter how old or young you are has ever--ever participated in. Four more years of Donald Trump will go down as an aberration, hard to overcome the damage he has done, but we can overcome it. Eight more years of Donald Trump will change America in a fundamental way, the America we know will no longer exist.	Democratic Presidential Debate - July 31 | CNN
470375	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	Everybody knows who Donald Trump is. We have to let them know who we are. We choose science over fiction. We choose hope over fear. We choose unity over division, and we choose--we choose the idea that we can assess Americans when we react together do anything. This is the United States of America. We have acted together we have never--never, never been unable to overcome whatever the problem was. If you agree with me, go to joe30330 and help me in this fight. Thank you very much.	Democratic Presidential Debate - July 31 | CNN
