id	title	name	publication_date	body	new_title
737550	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Beto O'Rourke	2019-07-30	I support free two year college. Earn that associate's degree, realize your full potential, debt free four year college. But, unlike some of other candidates on the stage, that's not just for tuition, that is room and books and board, the full cost of being able to better yourselves so that you can better this country. And then for that school teacher, who in many places like Texas, is working a second or a third job, full forgiveness for her outstanding student loan debt. Forgiveness for that person willing to work at the VA and serve our former service members. And we do not do that at the expense of unions. We elevate them as well and make it easier to join an apprenticeship to learn a skill or a trade that you can command for the rest of your life.	Democratic Presidential Debate - July 30 | CNN
737551	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Amy Klobuchar	2019-07-30	I want to make it easier for kids to go to college and I think we do it by focusing our resources on the people that need it most. And my problem with some of these plans is they literally would pay for wealthy kids, for Wall Street kids to go to college. There's no difference. It says everyone is free. I don't think that makes sense. And I am very concerned if we do things like that, the debt we're going to pass on to the next generation and the next generation. So, what I would do about student loan debt is that I would allow people to refinance it at a better rate and I would make sure that we improve those student loan repayment programs for our teachers and expand them so that you literally over five, 10 years can get it paid for if you go into occupations where we don't have enough workers. I think we need to mesh what we were just talking about with the economy--	Democratic Presidential Debate - July 30 | CNN
737552	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Amy Klobuchar	2019-07-30	--With our education policy.	Democratic Presidential Debate - July 30 | CNN
737553	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	Trump is a pathological liar. I tell the truth.	Democratic Presidential Debate - July 30 | CNN
737554	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	We have been in Afghanistan, I think, 18 years; in Iraq, 16 or 17 years. We have spent $5 trillion on the war on terror and there are probably more terrorists out there now than before it began. We're going to spend--Congress passed and I will not vote for a $715 billion military budget--	Democratic Presidential Debate - July 30 | CNN
737555	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	more than the ten men--ten best countries combined. What we need is a foreign policy that focuses on diplomacy. Ending conflicts by people sitting at a table not by killing each other. As president of the United States I will go to the u--the United Nations and not denigrate it, not attack the UN but bring countries together in the Middle East and all over the world to come to terms with their differences and solve those problems peacefully.	Democratic Presidential Debate - July 30 | CNN
737556	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	The United States cannot be the policeman of the world.	Democratic Presidential Debate - July 30 | CNN
737557	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	John Hickenlooper	2019-07-30	Well, we share the recognition of the incredible cost. People don't realize that half the soldiers that fought in Iraq and Afghanistan are National Guard. So, I went and sent them off on their deployments big you know, noisy hangers ho are also (INAUDIBLE) mourn with their families when they didn't come back. We are able now to I call it constant engagement. But we should have an international diplomatic approach where we are talking to everybody. Because if we're going to deal with climate change and cybersecurity and nuclear proliferation we are going to be talking to everybody. (INAUDIBLE) don't work.	Democratic Presidential Debate - July 30 | CNN
737558	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	John Hickenlooper	2019-07-30	They're for losers.	Democratic Presidential Debate - July 30 | CNN
737559	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Amy Klobuchar	2019-07-30	I think we agree. I just think you have to leave open the possibility of meeting with anyone at any place. What I don't like is how this president has handled it. You've heard of the Truman Doctrine, the Manuel Doctrine. He's done the go it alone doctrine with the rest of the world. He's taken us out of the climate change agreement, out of the Iran nuclear agreement, out of the Russian nuclear agreement and I don't agree with that. And when he was just with Vladimir Putin at the G20 when he was asked about invading our democracy he made a joke--hundreds of thousands of Americans have lost their lives on the battlefield to protect our democracy and our right to vote. Four little girls in Birmingham, Alabama lost their life in a church at the height of the civil rights amendment. So, I do believe you meet with people but you better have an agenda.	Democratic Presidential Debate - July 30 | CNN
737560	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Amy Klobuchar	2019-07-30	And you better put our interests of our country first. Not the Russians.	Democratic Presidential Debate - July 30 | CNN
737561	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Pete Buttigieg	2019-07-30	We will withdraw. We have to.	Democratic Presidential Debate - July 30 | CNN
737562	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Pete Buttigieg	2019-07-30	Yes. But around the world we will do whatever it takes to keep America safe. But I thought I was one of the last troops leaving Afghanistan. When I thought I was turning out the lights years ago. Every time I see news about somebody being killed in Afghanistan I think about what it was like to hear an explosion over there and wonder whether it was somebody that I served with--somebody that I knew, a friend, roommate, colleague. We're pretty close to the day when we will wake up to the news of a casualty in Afghanistan who was not born on 9/11. I was sent into that war by a congressional authorization as well as a president. And we need to talk not only about the need for president committed to ending endless wars. But the fact that congress has been asleep on the switch. And on my watch I will propose that any authorization	Democratic Presidential Debate - July 30 | CNN
737563	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Pete Buttigieg	2019-07-30	for the use of military force have a three-year sunset and have to be renewed because if men and women in the military have the courage to go serve members of Congress sought to have to summon the courage--	Democratic Presidential Debate - July 30 | CNN
737564	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Pete Buttigieg	2019-07-30	--to vote on whether they ought to be there.	Democratic Presidential Debate - July 30 | CNN
737565	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Beto O'Rourke	2019-07-30	I would in my first term in office agree that there is nothing about perpetuating this war already in its 18 year that will make it any better. We have satisfied the reasons for our involvement in Afghanistan in the first place and it is time to bring those servicemembers back home from Afghanistan but also from Iraq, also from Yemen and Somalia and Libya and Syria. There is no reason for us to be at work all over the world tonight. As president I will in those wars and we will not start new wars, we will not send more U.S. service members overseas to sacrifice their lives and to take the lives of others in our name. We can resolve these challenges--	Democratic Presidential Debate - July 30 | CNN
737566	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Beto O'Rourke	2019-07-30	--peacefully and diplomatically.	Democratic Presidential Debate - July 30 | CNN
737567	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	John Hickenlooper	2019-07-30	I would look at it as a--	Democratic Presidential Debate - July 30 | CNN
737568	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	John Hickenlooper	2019-07-30	--humanitarian issue and with all due respect you are looking at the condition of women if we completely--	Democratic Presidential Debate - July 30 | CNN
737569	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	John Hickenlooper	2019-07-30	--pull our troops out of there you are going to see a--a humanitarian disaster about will startle and--can frighten every man, woman, and child in this country and I don't think--we have troops and over 400 different locations around the world. Most of them are small, they are peacekeeping, they are not greatly at risk. We are going to have to be in Afghanistan. Look at the progress that has happened in that country. We are going to turn our backs and walk away from people that have risk their lives to help us and build a different future for Afghanistan and that part of the world.	Democratic Presidential Debate - July 30 | CNN
737570	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	Because it makes the world safer. The United States is not going to use nuclear weapons preemptively and we need to say so to the entire world. It reduces the likelihood that someone miss calculates, someone misunderstands. Our first responsibility is to keep ourselves safe and what is happening right now with Donald Trump is they keep expanding the different ways that we have nuclear weapons, the different ways that they could be used puts us all at risk.	Democratic Presidential Debate - July 30 | CNN
737571	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	You know we talk about what is happening around the world. I have three older brothers who served in the military. I see that they would do anything. Our military is the best on earth but we should not be asking our military to take on jobs that do not have a military solution. We need to use our diplomatic tools, our economic tools and if we are going to send someone into war we had better have a plan for how we are going to get them out on the other end.	Democratic Presidential Debate - July 30 | CNN
737572	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	Look, we don't expand trust around the world by saying you know we might be the first ones to use a nuclear weapon. That puts the entire world at risk and puts us at risk right in the middle of this. At a time when Donald Trump is pulling out of our nuclear negotiations expanding the opportunities for nuclear proliferation around the world has pulled us out of the deal in neuron and Iran is now working on its nuclear weapon. The world gets closer and closer to near clear warfare.	Democratic Presidential Debate - July 30 | CNN
737573	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	We have to have--	Democratic Presidential Debate - July 30 | CNN
737574	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	--an announced policy that is one the entire world can live with. We need to make that clear. We will respond--	Democratic Presidential Debate - July 30 | CNN
737575	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	--if someone else does but not first.	Democratic Presidential Debate - July 30 | CNN
737576	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	(INAUDIBLE)	Democratic Presidential Debate - July 30 | CNN
737577	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	So do we--	Democratic Presidential Debate - July 30 | CNN
737578	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	Could I answer?	Democratic Presidential Debate - July 30 | CNN
737579	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	(INAUDIBLE)	Democratic Presidential Debate - July 30 | CNN
737580	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Pete Buttigieg	2019-07-30	I don't care how old you are. I care about your vision. But I do think it matters that we have a new generation of leaders stepping up around the world. Leaders like the--I actually think it's good that the Prime Minister of New Zealand has gotten a lot of attention in democratic debates. She's masterful. She is younger than I would be when I take office. This is the kind of trend America might be leading instead of following, but only if it's actually backed by the right vision and we can have great presidents at any age.	Democratic Presidential Debate - July 30 | CNN
737581	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Pete Buttigieg	2019-07-30	What I will say is we need the kind of vision that's going to win. We cannot have a vision that amounts to back to normal. The only reason we got this president is that normal didn't work. We have to be ready to take on this president and, by the way, something that hasn't been talked about as much tonight, take on his enablers and in Congress. You know, when--when David Duke--	Democratic Presidential Debate - July 30 | CNN
737582	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Pete Buttigieg	2019-07-30	When David Duke ran for Congress, ran for governor, the Republican Party 20 years ago ran away from him. Today, they are supporting naked racism in the White House, or at best, silent about it. And if you are watching this at home and you are a Republican member of Congress, consider the fact that when the sun sets on your career and they are writing your story of all the good and bad things you did in your life, the thing you will be remembered for is whether in this moment with this president, you found the courage to stand up to him or you continued to put party over country.	Democratic Presidential Debate - July 30 | CNN
737583	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	Well, Pete is right. It's a question of vision. That's what it is, whether you're young, whether you're old, whether you are in between. And my vision, among other things, says that if we're going to fight for healthcare, we don't take money from the drug companies or the insurance companies. And I have asked all of the candidates who are running to say they will not accept money from those entities who, in my view, are going to war against the American people in terms of healthcare. That's a new vision. A new vision says that we must cancel completely student that because the younger generation in this country today, for the first time in modern American history, will have a lower standard of living than their parents.	Democratic Presidential Debate - July 30 | CNN
737584	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	I'd like to respond on this too--	Democratic Presidential Debate - July 30 | CNN
737585	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	John Hickenlooper	2019-07-30	Thank you and what a night. I loved it. I'd like to ask every American to imagine that you are facing life threatening surgery tomorrow. Would you choose a doctor that had a track record with proven success who had actually done the work? Or someone who just talked about it? That's the question we are facing in this primary. I've actually got track record as a small business owner and as a mayor and as a governor. We expanded healthcare in Colorado. We've got near universal coverage. We fought climate change directly. We beat the NRA. And for the last three years we have been the number one economy in the country. We can map all that out.	Democratic Presidential Debate - July 30 | CNN
737586	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	John Hickenlooper	2019-07-30	I'm as progressive as anybody up on this stage but I'm also pragmatic. And I have done the things that most of these other people are just talking about and I know I can get results. And I can lead the people of this country toward a stronger, a healthier and a more secure future and defeat Donald Trump and return this country to its glory. Thank you.	Democratic Presidential Debate - July 30 | CNN
737587	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Amy Klobuchar	2019-07-30	Thank you, Detroit. To win we have to listen to people. And out there today is Casey Joe's mom. Casey Joe was a champion high school swimmer form a small town. She got sick. Went to the emergency room and got hooked on opioids. The last thing that she said to her mom was momma it's not our fault and she died. A lot of Americans say the same thing every day and that is what I will stand up for and what I will stand up against are companies like those pharma companies that got her hooked on those opioids and didn't tell the doctors or the patients what was going to happen we need someone that has people's back. We also need someone that can win. And I have won in these red districts. I win in the Midwest. I can win in states like Wisconsin and Michigan and Iowa. I also will do my job without fear or favor just like I did as a prosecutor and get through the gridlock like I've done as a senator where I've passed over 100 bills where I've been the lead democrat. And last, yes, I will govern with integrity. We have the President where people turn off their TV when they see him. Not me. I will make you proud as your president.	Democratic Presidential Debate - July 30 | CNN
737588	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Beto O'Rourke	2019-07-30	We are as divided and polarized as a country as we have ever been. And right now, we have a president who uses fear to try to drive us further apart. To meet this challenge we have to have hope in one another and a faith in the future of this country that includes everyone. My whole life I've been including people in the success of this country. Starting a small business with high value, high wage, high skilled jobs in the third poorest urban country in America. Serving on the city council and holding town hall meetings every single week to remind myself who it is that I serve at the end of the day. And in congress being in the minority but working with democrats and republicans alike to deliver for my constituents and this country. And then in Texas this last year--traveling to every country. Not writing anybody off. Not taking anyone for granted. And at the end of the day winning more votes than any democrat had in the history of the state. Winning independence for the first time in decades and winning nearly half a million republicans. And those 38 electoral college votes in Texas are now in play and I can win them. That is how we defeat Donald Trump in November of 2020 and how we bring this divided country together again in January of 2021. Thank you.	Democratic Presidential Debate - July 30 | CNN
737589	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Pete Buttigieg	2019-07-30	There's good news and bad news. I'm going to start with the bad news--our country is in trouble. GDP is going up and life expectancy is going down. Think about what that means. It is only getting tougher. By 2030 we will have passed the point of no return on climate. There will be 130 million more guns on our streets. I'll be in my 40s then. If you have kids--think about how old they will be then. But here's the good news--it's not too late. We can tell our kids that before we ran out of time--just before we ran out of time in 2020 we did what it took to deliver a climate that we didn't have to wonder if it could support us. To deliver a society where race has no bearing on your health or your wealth or your relationship with law enforcements. That we did what it took to deliver an economy where a rising tide actually does lift all boats. We can do this if and only if we are ready to walk away from what hasn't worked with bold action and win--not only defeat this president but defeat as congressional allies with a defeat so big that it reunites the Republican party with its conscience as well as bringing democrats to office. Join me and let's make it happen.	Democratic Presidential Debate - July 30 | CNN
737590	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	From the time I was seven years old I had a dream, I wanted to be a public school teacher. But my daddy ended up as a janitor and by the time I graduated from high school my family didn't have the money to send me off to college. My big chance was what was then a commuter college that cost $50 a semester. For me what this election is all about is opportunity. Every budget, every policy that we talk about is a about who is going to get opportunity. Is it going to go to the billionaires or is it going to go to our kids?	Democratic Presidential Debate - July 30 | CNN
737591	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	Right now for decades we have had a government that has been on the side of the rich and the powerful. It has been on the side of the wealthy and that means it has not been on the side of everyone else. Not on the side of people living on our Native American reservations, people living in inner cities, people living in small farms and small communities across this country. How do we beat it? We beat it by being the party of big structural change. Give people a reason to show up and vote and we beat it by building a grassroots movement across this country, not showing up behind closed doors with millionaires but actually building it person by person across this country with small dollar donations, with volunteers, with people who show up and say I have a stake in this democracy. I will not only beat Donald Trump in 2020, I will start to make real change come 2021.	Democratic Presidential Debate - July 30 | CNN
737592	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	As somebody who grew up in a family that lived in a rent-controlled apartment in Brooklyn, New York and live paycheck to paycheck I am running for president not just to do be the most dangerous president in the history of this country, a guy who is a racist and a sexist and a homophobe. I am running to transform this country and to stand with the working class of America which for the last 45 years has been decimated.	Democratic Presidential Debate - July 30 | CNN
737593	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	Two days ago I had a remarkable experience which should tell you everything you need to know about what is going on in America. I took 15 people with diabetes from Detroit a few miles into Canada and we bought insulin for one-tenth the price being charged by the crooks who run the pharmaceutical industry in America today.	Democratic Presidential Debate - July 30 | CNN
737594	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	But it's not just the price fixing and the corruption and the greed of the pharmaceutical--(INAUDIBLE), it is what is going on in the fossil fuel industry. It's what is going on in Wall Street. It is what is going on with the prison industrial complex.	Democratic Presidential Debate - July 30 | CNN
737595	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	We need a mass political movement. Please go to BernieSanders.com, become one of our million volunteers. Stand up and take on the greed and corruption of the ruling class of this country. Let's create a government and an economy that works for all of us, not just for one person.	Democratic Presidential Debate - July 30 | CNN
