id	title	name	publication_date	body	new_title
753371	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-06-26	As my friend here said I agree with him on that issue but folks should understand that the separation of children from families doesn't just go on at our border. It happens in our communities. ICE are ripping away parents from their American children, spouses and the like. And are creating fear in cities all across this country where parents are afraid to even drop their kids off to school or go to work. We must end those policies as well.	Democratic Presidential Debate - June 26 (Full) | NBC News
753372	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bill de Blasio	2019-06-26	(INAUDIBLE)-- about immigration this country--because look at the bottom line here. Those tragic--that tragic photo of those that parent that child and I'm saying this as a father--every American should feel that in their heart. Every American should say-	Democratic Presidential Debate - June 26 (Full) | NBC News
753373	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bill de Blasio	2019-06-26	Those are not our values but we have to get under the skin of why we have this crisis in our system because we are not being honest about the division that has been fomented in this country. The way that American citizens have been told that immigrants somehow created their misery and their pain and their challenges. For all of the American citizens out there who feel you are falling behind or feel the American dream is not working for you the immigrants didn't do that to you.	Democratic Presidential Debate - June 26 (Full) | NBC News
753374	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bill de Blasio	2019-06-26	The big corporations did that to you. The one person did that to you. We need to be a party of working people and that includes a party of immigrants but first we have to tell working people in America who are hurting that we are going to be on their side every single time against those big corporations who created this mess to begin with and remind people we are all in this together. If we don't change that debate, that politics that is holding us back we won't get all of these reforms that people are talking about. That is what we need to do as Democrats.	Democratic Presidential Debate - June 26 (Full) | NBC News
753375	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Beto O'Rourke	2019-06-26	(UNTRANSLATED). We would not turn back Valeria and her father Oscar. We would accept them into this country and follow our own asylum laws. We would not build walls. We would not put kids in cages. In fact, we would spare no expense to reunite--	Democratic Presidential Debate - June 26 (Full) | NBC News
753376	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	Criminalize a lot of these families--	Democratic Presidential Debate - June 26 (Full) | NBC News
753377	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Beto O'Rourke	2019-06-26	And we would not criminally prosecute any family who was fleeing violence and persecution--	Democratic Presidential Debate - June 26 (Full) | NBC News
753378	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	--Section 1325.	Democratic Presidential Debate - June 26 (Full) | NBC News
753379	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Beto O'Rourke	2019-06-26	--we would make sure (INAUDIBLE)--	Democratic Presidential Debate - June 26 (Full) | NBC News
753380	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Beto O'Rourke	2019-06-26	we would not attain any family fleeing violence. In fact, fleeing the deadliest countries on the face of the planet today. We would implement a family case management program so they could be cared for in the community at a fraction of the cost and then we would rewrite our immigration laws in our own image. Free dreamers forever from in the fear of deportation by making them U.S. citizens here in this country.	Democratic Presidential Debate - June 26 (Full) | NBC News
753381	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Beto O'Rourke	2019-06-26	Invest in solutions in Central America, work with regional stakeholders so there is no reason to make that two thousand mile journey to this country.	Democratic Presidential Debate - June 26 (Full) | NBC News
753382	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	Let's be very clear. The reason that they are separating these little children from their families is that they are using section 1325 of that Act which criminalizes coming across the border to incarcerate the pr--the parents and then separate them. Some of us on this stage have called to in that section, to terminate it. Some, like Congressman O'Rourke have not and I want to challenge all of the candidates to do that.	Democratic Presidential Debate - June 26 (Full) | NBC News
753383	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	I--I just think it's a mistake, Beto. I think it's a mistake and I think that--that if you truly want to change the system that we have got to repeal that section. If not--	Democratic Presidential Debate - June 26 (Full) | NBC News
753384	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	-- Then it might as well be the same policy.	Democratic Presidential Debate - June 26 (Full) | NBC News
753385	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Beto O'Rourke	2019-06-26	Let--let me respond to this very briefly. As a member of Congress I help to introduce legislation that would ensure that we don't criminalize those who are seeking asylum and refuge in this country.	Democratic Presidential Debate - June 26 (Full) | NBC News
753386	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	I'm not talking--	Democratic Presidential Debate - June 26 (Full) | NBC News
753387	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Beto O'Rourke	2019-06-26	--if--if you are fleeing desperation--	Democratic Presidential Debate - June 26 (Full) | NBC News
753388	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	--asylum--	Democratic Presidential Debate - June 26 (Full) | NBC News
753389	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Beto O'Rourke	2019-06-26	--then I want to make sure that you are treated with respect.	Democratic Presidential Debate - June 26 (Full) | NBC News
753390	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	I am still talking about everybody else.	Democratic Presidential Debate - June 26 (Full) | NBC News
753391	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Beto O'Rourke	2019-06-26	--but you are looking at just one small part of this. I am talking about a comprehensive rewrite of our immigration laws--	Democratic Presidential Debate - June 26 (Full) | NBC News
753392	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	That's not true.	Democratic Presidential Debate - June 26 (Full) | NBC News
753393	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Beto O'Rourke	2019-06-26	and if we do that--	Democratic Presidential Debate - June 26 (Full) | NBC News
753394	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	That's actually not true--	Democratic Presidential Debate - June 26 (Full) | NBC News
753395	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Beto O'Rourke	2019-06-26	-- people to follow our laws when they come to this country.	Democratic Presidential Debate - June 26 (Full) | NBC News
753396	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	I am talking about millions of folks, a lot of folks that are coming are not seeking asylum. A lot of them are undocumented immigrants and you said recently that the reason you didn't want to repeal section 1325 was because you were concerned about human trafficking and--and drug trafficking but let me tell you what, section 18--	Democratic Presidential Debate - June 26 (Full) | NBC News
753397	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	--Title eighteen of the U.S. code, title twenty-one and title 22 already cover human trafficking (INAUDIBLE)--	Democratic Presidential Debate - June 26 (Full) | NBC News
753398	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Beto O'Rourke	2019-06-26	--if we apprehend a known smuggler or drug traffic are we are going to make sure that they deported (INAUDIBLE) criminal prosecution.	Democratic Presidential Debate - June 26 (Full) | NBC News
753399	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	If you did your homework instead of talking about--	Democratic Presidential Debate - June 26 (Full) | NBC News
753400	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Amy Klobuchar	2019-06-26	Yes.	Democratic Presidential Debate - June 26 (Full) | NBC News
753401	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Amy Klobuchar	2019-06-26	Immigrants, they do not diminish America. They are in America and I am happy to look at his proposal but I do think you want to make sure that you have provisions in place that allow you to go after traffickers and allow you to go after people who are violating the law. What I really think we need to step back and talk about is the economic imperative here and that is that seventy of our Fortune five hundred companies are headed up by people that came from other countries, twenty-five percent of our U.S. Nobel Laureates were born in other countries. We have a situation right now where we need workers in our fields and in our factories, we need them to start small businesses. We need their ideas and this president has literally gone backwards at a time where our economy needs immigrants. And so my proposal is to look at that twenty thirteen bill that passed the Senate with Republican support to upgrade that bill to make it as good as possible and get it done. It brings the debt down by $158 billion dollars--	Democratic Presidential Debate - June 26 (Full) | NBC News
753402	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Amy Klobuchar	2019-06-26	It gives a path to citizenship for citizen--for people who can become citizens and it would be so much better--	Democratic Presidential Debate - June 26 (Full) | NBC News
753403	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Amy Klobuchar	2019-06-26	And it would be so much better for our economy in America.	Democratic Presidential Debate - June 26 (Full) | NBC News
753404	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-06-26	Well, this is a related and brief point because what we are talking about--what Secretary Castro and I are talking about is that we have the power to better deal with this problem through the civil process than the criminal process. I have been to some of the largest private persons which are repugnant to me that people are profiting off incarceration and they are immigration lockups. Our country has made so many mistakes by criminalizing things whether it's immigration, whether it's mental illness, whether it's addiction. We know that this is not the way to deal with problems. There is a humane way that affirms human rights and human dignity and actually solve this problem.	Democratic Presidential Debate - June 26 (Full) | NBC News
753405	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-06-26	Donald Trump is in solving this problem. We've seen under his leadership a surge at our border. We solve this problem by making investments in the northern triangle to stop the reasons why people are being driven here in the first place and we make sure we use our resources to provide healthcare, to affirm the values of human dignity that people that come here because we cannot sacrifice our values, our ideals as a nation for border security. We can have both by doing this the right way.	Democratic Presidential Debate - June 26 (Full) | NBC News
753406	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-06-26	May I address that? First and foremost, it was a mistake to pull out of that deal. And one of the reasons why we are seeing this hostility now is because Donald Trump is marching us to a far more dangerous situation. Literally, he took us out of the deal that gave us transparency into their nuclear program and push back a nuclear breakout 10--20 years. And now we see Iran threatening to go further and who are pulled--being pulled in further and further into this crisis.	Democratic Presidential Debate - June 26 (Full) | NBC News
753407	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-06-26	We need to greet renegotiate and get back into a deal, but I'm not going to have a primary platform to say unilaterally I'm going to rejoin that deal because when I am president of the United States, I'm going to do the best I can to secure this country and that region and make sure that if I have an opportunity to leverage a better deal, I'm going to do it.	Democratic Presidential Debate - June 26 (Full) | NBC News
